"Name","Total Time","Total Time (CPU)","Hits"
"                                         org.springframework.web.servlet.mvc.method.AbstractHandlerMethodAdapter.handle ()","23,904 ms (-0%)","14,810 ms (-0%)","1"
"                                          org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.handleInternal ()","23,904 ms (-0%)","14,810 ms (-0%)","1"
"                                           org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.invokeHandlerMethod ()","23,904 ms (-0%)","14,810 ms (-0%)","1"
"                                            org.springframework.web.servlet.mvc.method.annotation.ServletInvocableHandlerMethod.invokeAndHandle ()","23,904 ms (-0%)","14,810 ms (-0%)","1"
"                                             org.springframework.web.method.support.InvocableHandlerMethod.invokeForRequest ()","23,904 ms (-0%)","14,810 ms (-0%)","1"
"                                              org.springframework.web.method.support.InvocableHandlerMethod.doInvoke ()","23,778 ms (-0%)","14,684 ms (-0%)","1"
"                                               java.lang.reflect.Method.invoke ()","23,778 ms (-0%)","14,684 ms (-0%)","1"
"                                                jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke ()","23,778 ms (-0%)","14,684 ms (-0%)","1"
"                                                 jdk.internal.reflect.NativeMethodAccessorImpl.invoke ()","23,778 ms (-0%)","14,684 ms (-0%)","1"
"                                                  jdk.internal.reflect.NativeMethodAccessorImpl.invoke0[native] ()","23,778 ms (-0%)","14,684 ms (-0%)","1"
"                                                   com.example.LoopAntiPattern.api.ProductController.findByArticleNumbers ()","23,778 ms (-0%)","14,684 ms (-0%)","1"
"                                                    com.example.LoopAntiPattern.service.ProductService$$SpringCGLIB$$0.getProductsByArticleNumbers ()","23,778 ms (-0%)","14,684 ms (-0%)","1"
"                                                     org.springframework.aop.framework.CglibAopProxy$DynamicAdvisedInterceptor.intercept ()","23,778 ms (-0%)","14,684 ms (-0%)","1"
"                                                      org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.proceed ()","23,778 ms (-0%)","14,684 ms (-0%)","1"
"                                                       org.springframework.aop.framework.ReflectiveMethodInvocation.proceed ()","23,778 ms (-0%)","14,684 ms (-0%)","1"
"                                                        org.springframework.transaction.interceptor.TransactionInterceptor.invoke ()","23,778 ms (-0%)","14,684 ms (-0%)","1"
"                                                         org.springframework.transaction.interceptor.TransactionAspectSupport.invokeWithinTransaction ()","23,778 ms (-0%)","14,684 ms (-0%)","1"
"                                                          org.springframework.transaction.interceptor.TransactionInterceptor$1.proceedWithInvocation ()","23,778 ms (-0%)","14,684 ms (-0%)","1"
"                                                           org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.proceed ()","23,778 ms (-0%)","14,684 ms (-0%)","1"
"                                                            org.springframework.aop.framework.ReflectiveMethodInvocation.proceed ()","23,778 ms (-0%)","14,684 ms (-0%)","1"
"                                                             org.springframework.aop.framework.ReflectiveMethodInvocation.invokeJoinpoint ()","23,778 ms (-0%)","14,684 ms (-0%)","1"
"                                                              org.springframework.aop.support.AopUtils.invokeJoinpointUsingReflection ()","23,778 ms (-0%)","14,684 ms (-0%)","1"
"                                                               java.lang.reflect.Method.invoke ()","23,778 ms (-0%)","14,684 ms (-0%)","1"
"                                                                jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke ()","23,778 ms (-0%)","14,684 ms (-0%)","1"
"                                                                 jdk.internal.reflect.NativeMethodAccessorImpl.invoke ()","23,778 ms (-0%)","14,684 ms (-0%)","1"
"                                                                  jdk.internal.reflect.NativeMethodAccessorImpl.invoke0[native] ()","23,778 ms (-0%)","14,684 ms (-0%)","1"
"                                                                   com.example.LoopAntiPattern.service.ProductService.getProductsByArticleNumbers ()","23,778 ms (-0%)","14,684 ms (-0%)","1"
"                                                                    com.example.LoopAntiPattern.service.ProductService.getProductsByArticleNumber ()","23,778 ms (-0%)","14,684 ms (-0%)","1"
"                                                                     com.example.LoopAntiPattern.data.repository.ProductRepository$$SpringCGLIB$$0.selectByArticleNumber ()","23,778 ms (-0%)","14,684 ms (-0%)","1"
"                                                                      org.springframework.aop.framework.CglibAopProxy$DynamicAdvisedInterceptor.intercept ()","23,778 ms (-0%)","14,684 ms (-0%)","1"
"                                                                       org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.proceed ()","23,778 ms (-0%)","14,684 ms (-0%)","1"
"                                                                        org.springframework.aop.framework.ReflectiveMethodInvocation.proceed ()","23,778 ms (-0%)","14,684 ms (-0%)","1"
"                                                                         org.springframework.dao.support.PersistenceExceptionTranslationInterceptor.invoke ()","23,778 ms (-0%)","14,684 ms (-0%)","1"
"                                                                          org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.proceed ()","23,778 ms (-0%)","14,684 ms (-0%)","1"
"                                                                           org.springframework.aop.framework.ReflectiveMethodInvocation.proceed ()","23,778 ms (-0%)","14,684 ms (-0%)","1"
"                                                                            org.springframework.aop.framework.ReflectiveMethodInvocation.invokeJoinpoint ()","23,778 ms (-0%)","14,684 ms (-0%)","1"
"                                                                             org.springframework.aop.support.AopUtils.invokeJoinpointUsingReflection ()","23,778 ms (-0%)","14,684 ms (-0%)","1"
"                                                                              java.lang.reflect.Method.invoke ()","23,778 ms (-0%)","14,684 ms (-0%)","1"
"                                                                               jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke ()","23,778 ms (-0%)","14,684 ms (-0%)","1"
"                                                                                jdk.internal.reflect.GeneratedMethodAccessor65.invoke ()","23,603 ms (-0%)","14,509 ms (-0%)","1"
"                                                                                 com.example.LoopAntiPattern.data.repository.ProductRepository.selectByArticleNumber ()","23,603 ms (-0%)","14,509 ms (-0%)","1"
"                                                                                  com.querydsl.jpa.impl.AbstractJPAQuery.fetch ()","23,603 ms (-0%)","14,509 ms (-0%)","1"
"                                                                                   com.querydsl.jpa.impl.AbstractJPAQuery.getResultList ()","23,502 ms (-0%)","14,408 ms (-0%)","2"
"                                                                                    org.hibernate.query.Query.getResultList ()","23,502 ms (-0%)","14,408 ms (-0%)","2"
"                                                                                     org.hibernate.query.sqm.internal.QuerySqmImpl.list ()","23,502 ms (-0%)","14,408 ms (-0%)","2"
"                                                                                      org.hibernate.query.spi.AbstractSelectionQuery.list ()","23,502 ms (-0%)","14,408 ms (-0%)","2"
"                                                                                       org.hibernate.query.sqm.internal.QuerySqmImpl.doList ()","23,502 ms (-0%)","14,408 ms (-0%)","2"
"                                                                                        org.hibernate.query.sqm.internal.ConcreteSqmSelectQueryPlan.performList ()","23,402 ms (-0%)","14,308 ms (-0%)","3"
"                                                                                         org.hibernate.query.sqm.internal.ConcreteSqmSelectQueryPlan.withCacheableSqmInterpretation ()","23,402 ms (-0%)","14,308 ms (-0%)","3"
"                                                                                          org.hibernate.query.sqm.internal.ConcreteSqmSelectQueryPlan$$Lambda$1220.0x00000008010ed400.interpret ()","23,307 ms (-0%)","14,213 ms (-0%)","4"
"                                                                                           org.hibernate.query.sqm.internal.ConcreteSqmSelectQueryPlan.lambda$new$0 ()","23,307 ms (-0%)","14,213 ms (-0%)","4"
"                                                                                            org.hibernate.internal.SessionImpl.autoFlushIfRequired ()","13,908 ms (-0%)","13,908 ms (-0%)","58"
"                                                                                             org.hibernate.event.service.internal.EventListenerGroupImpl.fireEventOnEachListener ()","13,908 ms (-0%)","13,908 ms (-0%)","58"
"                                                                                              org.hibernate.internal.SessionImpl$$Lambda$1246.0x0000000800ee4000.accept ()","13,908 ms (-0%)","13,908 ms (-0%)","58"
"                                                                                               org.hibernate.event.internal.DefaultAutoFlushEventListener.onAutoFlush ()","13,908 ms (-0%)","13,908 ms (-0%)","58"
"                                                                                                org.hibernate.event.internal.AbstractFlushingEventListener.flushEverythingToExecutions ()","13,908 ms (-0%)","13,908 ms (-0%)","58"
"                                                                                                 org.hibernate.event.internal.AbstractFlushingEventListener.prepareEntityFlushes ()","7,513 ms (-0%)","7,513 ms (-0%)","57"
"                                                                                                  org.hibernate.event.internal.AbstractFlushingEventListener.cascadeOnFlush ()","7,214 ms (-0%)","7,214 ms (-0%)","55"
"                                                                                                   org.hibernate.engine.internal.Cascade.cascade ()","7,115 ms (-0%)","7,115 ms (-0%)","54"
"                                                                                                    org.hibernate.persister.entity.EntityPersister.getValue ()","4,810 ms (-0%)","4,810 ms (-0%)","40"
"                                                                                                     org.hibernate.persister.entity.AbstractEntityPersister.getPropertyValue ()","4,810 ms (-0%)","4,810 ms (-0%)","40"
"                                                                                                      org.hibernate.property.access.spi.GetterFieldImpl.get ()","4,710 ms (-0%)","4,710 ms (-0%)","39"
"                                                                                                       java.lang.reflect.Field.get ()","4,710 ms (-0%)","4,710 ms (-0%)","39"
"                                                                                                       Self time","0.0 ms (0%)","0.0 ms (0%)","39"
"                                                                                                      Self time","99.6 ms (-0%)","99.6 ms (-0%)","40"
"                                                                                                     Self time","0.0 ms (0%)","0.0 ms (0%)","40"
"                                                                                                    org.hibernate.engine.spi.CascadingActions$8.noCascade ()","1,291 ms (-0%)","1,291 ms (-0%)","13"
"                                                                                                     org.hibernate.persister.entity.EntityPersister.getValue ()","800 ms (-0%)","800 ms (-0%)","8"
"                                                                                                      org.hibernate.persister.entity.AbstractEntityPersister.getPropertyValue ()","800 ms (-0%)","800 ms (-0%)","8"
"                                                                                                       org.hibernate.property.access.spi.GetterFieldImpl.get ()","800 ms (-0%)","800 ms (-0%)","8"
"                                                                                                        java.lang.reflect.Field.get ()","800 ms (-0%)","800 ms (-0%)","8"
"                                                                                                        Self time","0.0 ms (0%)","0.0 ms (0%)","8"
"                                                                                                       Self time","0.0 ms (0%)","0.0 ms (0%)","8"
"                                                                                                      Self time","0.0 ms (0%)","0.0 ms (0%)","8"
